contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol
100,0000-00-00,DCE,0000-00-00,0.15,0,0000-00-00,J88,1,焦炭主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J
100,0000-00-00,DCE,0000-00-00,0.15,0,0000-00-00,J99,1,焦炭指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J
60,0000-00-00,DCE,0000-00-00,0.15,0,0000-00-00,JM88,1,焦煤主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM
60,0000-00-00,DCE,0000-00-00,0.15,0,0000-00-00,JM99,1,焦煤指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM
50,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,PM88,1,普麦主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM
50,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,PM99,1,普麦指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,CF88,1,棉花主力连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,CF99,1,棉花指数连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,WH88,1,强麦主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,WH99,1,强麦指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SR88,1,白糖主力连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SR99,1,白糖指数连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RI88,1,早籼稻主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RI99,1,早籼稻指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,OI88,1,菜籽油主力连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,OI99,1,菜籽油指数连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,MA88,1,甲醇主力连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,MA99,1,甲醇指数连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,JR99,1,粳稻谷指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,JR88,1,粳稻谷主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RM88,1,菜籽粕主力连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RM99,1,菜籽粕指数连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,FG88,1,玻璃主力连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,FG99,1,玻璃指数连续,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,LR88,1,晚籼稻主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,LR99,1,晚籼稻指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SM99,1,锰硅指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SM88,1,锰硅主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SF88,1,硅铁主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SF99,1,硅铁指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,C88,1,玉米主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,C99,1,玉米指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,A88,1,豆一主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,A99,1,豆一指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,B88,1,豆二主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,B99,1,豆二指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,M88,1,豆粕主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,M99,1,豆粕指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,Y88,1,豆油主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,Y99,1,豆油指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,CS88,1,玉米淀粉主力连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,CS99,1,玉米淀粉指数连续,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS
10,2013-05-23,CZCE,0000-00-00,0.05,0,2013-05-23,WS88,1,强麦主力连续（旧）,"09:31-11:30,13:01-15:00",Future,null,WS
10,2013-05-23,CZCE,0000-00-00,0.05,0,2013-05-23,WS99,1,强麦指数连续（旧）,"09:31-11:30,13:01-15:00",Future,null,WS
10,2012-11-22,CZCE,0000-00-00,0.05,0,2012-11-22,WT88,1,硬麦主力连续,"09:31-11:30,13:01-15:00",Future,null,WT
10,2012-11-22,CZCE,0000-00-00,0.05,0,2012-11-22,WT99,1,硬麦指数连续,"09:31-11:30,13:01-15:00",Future,null,WT
5,2013-05-15,CZCE,0000-00-00,0.05,0,2013-05-15,RO88,1,菜籽油主力连续（旧）,"09:31-11:30,13:01-15:00",Future,null,RO
5,2013-05-15,CZCE,0000-00-00,0.05,0,2013-05-15,RO99,1,菜籽油指数连续（旧）,"09:31-11:30,13:01-15:00",Future,null,RO
10,2013-05-23,CZCE,0000-00-00,0.05,0,2013-05-23,ER88,1,早籼稻主力连续（旧）,"09:31-11:30,13:01-15:00",Future,null,ER
10,2013-05-23,CZCE,0000-00-00,0.05,0,2013-05-23,ER99,1,早籼稻指数连续（旧）,"09:31-11:30,13:01-15:00",Future,null,ER
50,2015-05-15,CZCE,0000-00-00,0.06,0,2015-05-15,ME88,1,甲醇主力连续（旧）,"09:31-11:30,13:01-15:00",Future,null,ME
50,2015-05-15,CZCE,0000-00-00,0.06,0,2015-05-15,ME99,1,甲醇指数连续（旧）,"09:31-11:30,13:01-15:00",Future,null,ME
10,2013-01-15,DCE,0000-00-00,0.05,0,2013-01-15,S88,1,大豆主力连续（旧）,"09:31-11:30,13:01-15:00",Future,null,S
10,2013-01-15,DCE,0000-00-00,0.05,0,2013-01-15,S99,1,大豆指数连续（旧）,"09:31-11:30,13:01-15:00",Future,null,S
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RS88,1,油菜籽主力连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RS99,1,油菜籽指数连续,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS
200,2016-04-08,CZCE,0000-00-00,0.05,0,2016-04-08,TC88,1,动力煤主力连续（旧）,"09:31-11:30,13:01-15:00",Future,null,TC
200,2017-12-15,CFFEX,2017-04-24,0.3,0,2017-12-15,IC1712,1,中证500指数1712,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC
200,2016-04-08,CZCE,0000-00-00,0.05,0,2016-04-08,TC99,1,动力煤指数连续（旧）,"09:31-11:30,13:01-15:00",Future,null,TC
300,2017-12-15,CFFEX,2017-04-24,0.15,0,2017-12-15,IH1712,1,上证50指数1712,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH
300,2017-12-15,CFFEX,2017-04-24,0.15,0,2017-12-15,IF1712,1,IF1712,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF
100,2018-05-08,CZCE,2017-05-09,0.2,0,2018-05-08,ZC1805,1,动力煤805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC
10,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,P1805,1,棕榈油1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
20,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,FG1805,1,玻璃805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG
20,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,WH1805,1,优质强筋小麦805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH
10,2018-11-14,CZCE,2017-05-16,0.2,0,2018-11-14,SR1811,1,白砂糖811,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR
50,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,PM1805,1,普通小麦805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM
10,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,RM1805,1,菜籽粕805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM
5,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,SM1805,1,锰硅805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM
10,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,MA1805,1,甲醇805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA
5,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,V1805,1,聚氯乙烯1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
500,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,BB1805,1,细木工板1805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB
10,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,C1805,1,黄玉米1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C
500,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,FB1805,1,中密度纤维板1805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB
100,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,I1805,1,铁矿石1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I
100,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,J1805,1,冶金焦炭1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J
20,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,JR1805,1,粳稻805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR
10,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,M1805,1,豆粕1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M
5,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,CF1805,1,一号棉花805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF
20,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,LR1805,1,晚籼稻805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR
20,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,RI1805,1,早籼稻805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI
10,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,OI1805,1,菜籽油805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI
5,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,SF1805,1,硅铁805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF
5,2018-05-15,CZCE,2017-05-16,0.2,0,2018-05-15,TA1805,1,精对苯二甲酸805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA
10,2018-11-14,DCE,2017-05-16,0.2,0,2018-11-14,A1811,1,黄大豆1号1811,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A
10,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,CS1805,1,玉米淀粉1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS
60,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,JM1805,1,焦煤1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM
5,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,L1805,1,线型低密度聚乙烯1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,PP1805,1,聚丙烯1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP
10,2018-05-15,DCE,2017-05-16,0.2,0,2018-05-15,Y1805,1,豆油1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y
300,2017-07-21,CFFEX,2017-05-22,0.2,0,2017-07-21,IH1707,1,上证50指数1707,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH
300,2017-07-21,CFFEX,2017-05-22,0.2,0,2017-07-21,IF1707,1,IF1707,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF
200,2017-07-21,CFFEX,2017-05-22,0.3,0,2017-07-21,IC1707,1,中证500指数1707,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC
10,2018-05-28,DCE,2017-05-25,0.2,0,2018-05-28,JD1805,1,鸡蛋1805,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD
10,2018-05-15,DCE,2017-05-31,0.2,0,2018-05-15,B1805,1,黄大豆2号1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B
100,2018-06-07,CZCE,2017-06-08,0.2,0,2018-06-07,ZC1806,1,动力煤806,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC
10000,2018-03-09,CFFEX,2017-06-12,0.04,0,2018-03-09,T1803,1,10年期国债1803,"09:16-11:30,13:01-15:15",Future,null,T
10000,2018-03-09,CFFEX,2017-06-12,0.02,0,2018-03-09,TF1803,1,5年期国债1803,"09:16-11:30,13:01-15:15",Future,null,TF
10,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,P1806,1,棕榈油1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2018-06-14,CZCE,2017-06-15,0.2,0,2018-06-14,MA1806,1,甲醇806,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA
60,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,JM1806,1,焦煤1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM
5,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,L1806,1,线型低密度聚乙烯1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
20,2018-06-14,CZCE,2017-06-15,0.2,0,2018-06-14,FG1806,1,玻璃806,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG
10,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,B1806,1,黄大豆2号1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B
5,2018-06-14,CZCE,2017-06-15,0.2,0,2018-06-14,SF1806,1,硅铁806,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF
5,2018-06-14,CZCE,2017-06-15,0.2,0,2018-06-14,SM1806,1,锰硅806,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM
5,2018-06-14,CZCE,2017-06-15,0.2,0,2018-06-14,TA1806,1,精对苯二甲酸806,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA
500,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,FB1806,1,中密度纤维板1806,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB
500,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,BB1806,1,细木工板1806,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB
100,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,I1806,1,铁矿石1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I
100,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,J1806,1,冶金焦炭1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J
5,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,PP1806,1,聚丙烯1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP
5,2018-06-14,DCE,2017-06-15,0.2,0,2018-06-14,V1806,1,聚氯乙烯1806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
200,2017-08-18,CFFEX,2017-06-19,0.3,0,2017-08-18,IC1708,1,中证500指数1708,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC
300,2017-08-18,CFFEX,2017-06-19,0.2,0,2017-08-18,IF1708,1,IF1708,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF
300,2017-08-18,CFFEX,2017-06-19,0.2,0,2017-08-18,IH1708,1,上证50指数1708,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH
300,0000-00-00,CFFEX,0000-00-00,0.15,0,0000-00-00,IF888,1,沪深主力连续价差平滑,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF
10000,0000-00-00,CFFEX,0000-00-00,0.012,0,0000-00-00,TF888,1,国债主力连续价差平滑,"09:16-11:30,13:01-15:15",Future,null,TF
200,0000-00-00,CFFEX,0000-00-00,0.4,0,0000-00-00,IC888,1,中证主力连续价差平滑,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC
10000,0000-00-00,CFFEX,0000-00-00,0.02,0,0000-00-00,T888,1,长债主力连续价差平滑,"09:16-11:30,13:01-15:15",Future,null,T
300,0000-00-00,CFFEX,0000-00-00,0.1,0,0000-00-00,IH888,1,上证主力连续价差平滑,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,P888,1,棕榈油主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
5,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,V888,1,聚氯乙烯主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
10,0000-00-00,DCE,0000-00-00,0.08,0,0000-00-00,JD888,1,鸡蛋主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD
5,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,L888,1,聚乙烯主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,PP888,1,聚丙烯主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP
100,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,ZC888,1,动力煤主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC
500,0000-00-00,DCE,0000-00-00,0.2,0,0000-00-00,FB888,1,纤维板主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,TA888,1,PTA主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA
500,0000-00-00,DCE,0000-00-00,0.2,0,0000-00-00,BB888,1,胶合板主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB
100,0000-00-00,DCE,0000-00-00,0.1,0,0000-00-00,I888,1,铁矿石主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I
100,0000-00-00,DCE,0000-00-00,0.15,0,0000-00-00,J888,1,焦炭主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J
60,0000-00-00,DCE,0000-00-00,0.15,0,0000-00-00,JM888,1,焦煤主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM
50,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,PM888,1,普麦主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,CF888,1,棉花主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,WH888,1,强麦主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SR888,1,白糖主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RI888,1,早籼稻主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,OI888,1,菜籽油主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,MA888,1,甲醇主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,JR888,1,粳稻谷主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RM888,1,菜籽粕主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,FG888,1,玻璃主力连续价差平滑,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG
20,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,LR888,1,晚籼稻主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SF888,1,硅铁主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF
5,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,SM888,1,锰硅主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,C888,1,玉米主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,A888,1,豆一主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,B888,1,豆二主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,M888,1,豆粕主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M
10,0000-00-00,DCE,0000-00-00,0.05,0,0000-00-00,Y888,1,豆油主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y
10,0000-00-00,DCE,0000-00-00,0.07,0,0000-00-00,CS888,1,玉米淀粉主力连续价差平滑,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS
10,2013-05-23,CZCE,0000-00-00,0.05,0,2013-05-23,WS888,1,强麦主力连续价差平滑（旧）,"09:31-11:30,13:01-15:00",Future,null,WS
10,2012-11-22,CZCE,0000-00-00,0.05,0,2012-11-22,WT888,1,硬麦主力连续价差平滑,"09:31-11:30,13:01-15:00",Future,null,WT
5,2013-05-15,CZCE,0000-00-00,0.05,0,2013-05-15,RO888,1,菜籽油主力连续价差平滑（旧）,"09:31-11:30,13:01-15:00",Future,null,RO
50,2015-05-15,CZCE,0000-00-00,0.06,0,2015-05-15,ME888,1,甲醇主力连续价差平滑（旧）,"09:31-11:30,13:01-15:00",Future,null,ME
10,2013-05-23,CZCE,0000-00-00,0.05,0,2013-05-23,ER888,1,早籼稻主力连续价差平滑（旧）,"09:31-11:30,13:01-15:00",Future,null,ER
10,2013-01-15,DCE,0000-00-00,0.05,0,2013-01-15,S888,1,大豆主力连续价差平滑（旧）,"09:31-11:30,13:01-15:00",Future,null,S
200,2016-04-08,CZCE,0000-00-00,0.05,0,2016-04-08,TC888,1,动力煤主力连续价差平滑（旧）,"09:31-11:30,13:01-15:00",Future,null,TC
10,0000-00-00,CZCE,0000-00-00,0.05,0,0000-00-00,RS888,1,油菜籽主力连续价差平滑,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS
10,2018-06-26,DCE,2017-06-28,0.2,0,2018-06-26,JD1806,1,鸡蛋1806,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD
